x,y,theta,x_d,y_d,theta_d,v,w,state_cost,min_Traj_cost,t_mppi
55.29605485277716,87.97351075243205,90.72034755282061,54.585289001464844,100.69757080078125,90.720345,-0.0015401055570691824,0.05333961546421051,406.01723052347,2401.406494140625,0.09724044799804688
55.29613877506927,87.9809570433572,90.72828776237482,54.585289001464844,100.69757080078125,90.72828,0.0338008739054203,0.048026856034994125,405.5439321403506,2361.75732421875,0.015094280242919922
55.29613877506927,87.9809570433572,90.72828776237482,54.585289001464844,100.69757080078125,90.72828,0.08392736315727234,0.016097426414489746,405.5439321403506,2326.4130859375,0.015604019165039062
55.29619218152948,87.98498536460102,90.72566367151643,54.585289001464844,100.69757080078125,90.72566,0.1489991694688797,0.01933184638619423,405.2880295090195,2293.582275390625,0.014093160629272461
55.29619218152948,87.98498536460102,90.72566367151643,54.585289001464844,100.69757080078125,90.72566,0.21948394179344177,0.020479591563344002,405.2880295090195,2255.36181640625,0.012253284454345703
55.29620743938722,87.986694350373,90.73091144453885,54.585289001464844,100.69757080078125,90.73091,0.28238561749458313,0.010651428252458572,405.1794629073026,2216.912109375,0.012403726577758789
55.29620743938722,87.986694350373,90.73091144453885,54.585289001464844,100.69757080078125,90.73091,0.4199608862400055,-0.03974061459302902,405.1794629073026,2184.831787109375,0.016499757766723633
55.29623795859516,87.98925782321021,90.73353499920383,54.585289001464844,100.69757080078125,90.733536,0.49245399236679077,-0.021284857764840126,405.01666788886297,2155.3818359375,0.016138315200805664
55.29623795859516,87.98925782321021,90.73353499920383,54.585289001464844,100.69757080078125,90.733536,0.6122543215751648,0.02685881406068802,405.01666788886297,2123.729248046875,0.01331472396850586
55.296268475591205,87.9923095824197,90.73484941055239,54.585289001464844,100.69757080078125,90.73485,0.5939157009124756,0.03203768655657768,404.82288609857795,2098.32421875,0.0183713436126709
55.296268475591205,87.9923095824197,90.73484941055239,54.585289001464844,100.69757080078125,90.73485,0.6084643006324768,-0.004913764074444771,404.82288609857795,2074.572998046875,0.01294255256652832
55.296321881935,87.99658204242587,90.74012690826781,54.585289001464844,100.69757080078125,90.74012,0.6975801587104797,-0.05909144878387451,404.5517079924485,2046.83349609375,0.017652273178100586
55.296321881935,87.99658204242587,90.74012690826781,54.585289001464844,100.69757080078125,90.74012,0.7367618680000305,-0.026255035772919655,404.5517079924485,2018.3416748046875,0.022016048431396484
55.296321881935,87.99658204242587,90.74012690826781,54.585289001464844,100.69757080078125,90.74012,0.7447641491889954,-0.028897108510136604,404.5517079924485,1989.6942138671875,0.012620925903320312
55.29636002733605,88.00134278228506,90.74143658382461,54.585289001464844,100.69757080078125,90.74143,0.7768529057502747,-0.025709083303809166,404.2495697537028,1961.55224609375,0.013258218765258789
55.29636002733605,88.00134278228506,90.74143658382461,54.585289001464844,100.69757080078125,90.74143,0.7851760387420654,0.015381630510091782,404.2495697537028,1936.5675048828125,0.012919187545776367
55.29636002733605,88.00134278228506,90.74143658382461,54.585289001464844,100.69757080078125,90.74143,0.8360267281532288,0.06166627258062363,404.2495697537028,1901.7635498046875,0.013760089874267578
55.296405805507675,88.00598145835102,90.74672290658089,54.585289001464844,100.69757080078125,90.74672,0.9296745657920837,0.02969714254140854,403.95531786470195,1870.3687744140625,0.020989179611206055
55.296405805507675,88.00598145835102,90.74672290658089,54.585289001464844,100.69757080078125,90.74672,0.9250262379646301,-0.006719703786075115,403.95531786470195,1841.161865234375,0.013642072677612305
55.29642869369127,88.00781251071021,90.74800366815285,54.585289001464844,100.69757080078125,90.748,0.9681957960128784,0.010287972167134285,403.83921280571644,1814.3604736328125,0.017393827438354492
55.29642869369127,88.00781251071021,90.74800366815285,54.585289001464844,100.69757080078125,90.748,0.9646762609481812,-0.10390563309192657,403.83921280571644,1792.9237060546875,0.01629018783569336
55.29645920940675,88.01098634116352,90.74934227206928,54.585289001464844,100.69757080078125,90.749344,1.0007771253585815,-0.10414009541273117,403.63797078919583,1768.7987060546875,0.013726949691772461
55.29645920940675,88.01098634116352,90.74934227206928,54.585289001464844,100.69757080078125,90.749344,1.0372897386550903,-0.12799550592899323,403.63797078919583,1745.478271484375,0.01719832420349121
55.29645920940675,88.01098634116352,90.74934227206928,54.585289001464844,100.69757080078125,90.749344,1.1038728952407837,-0.1083626002073288,403.63797078919583,1721.747314453125,0.01714301109313965
55.29657365207095,88.02087403368205,90.75722000829177,54.585289001464844,100.69757080078125,90.75722,1.1420193910598755,-0.11173903197050095,403.011416947928,1692.10791015625,0.013844728469848633
55.29657365207095,88.02087403368205,90.75722000829177,54.585289001464844,100.69757080078125,90.75722,1.2367780208587646,-0.08516485244035721,403.011416947928,1665.731201171875,0.012667417526245117
55.29657365207095,88.02087403368205,90.75722000829177,54.585289001464844,100.69757080078125,90.75722,1.307194471359253,-0.10176704823970795,403.011416947928,1644.9901123046875,0.01300954818725586
55.29664231662173,88.02612305758521,90.76118796273738,54.585289001464844,100.69757080078125,90.761185,1.3637351989746094,-0.05398014187812805,402.67902861883175,1620.04443359375,0.017741680145263672
55.29664231662173,88.02612305758521,90.76118796273738,54.585289001464844,100.69757080078125,90.761185,1.3675481081008911,-0.07002691924571991,402.67902861883175,1597.544677734375,0.014339447021484375
55.296657575469,88.02795411273837,90.76249783170711,54.585289001464844,100.69757080078125,90.7625,1.3678932189941406,-0.1612197309732437,402.5630806750383,1575.4501953125,0.013402700424194336
55.296657575469,88.02795411273837,90.76249783170711,54.585289001464844,100.69757080078125,90.7625,1.437321662902832,-0.18104809522628784,402.5630806750383,1554.688232421875,0.015958309173583984
55.296657575469,88.02795411273837,90.76249783170711,54.585289001464844,100.69757080078125,90.7625,1.4596580266952515,-0.1312151551246643,402.5630806750383,1532.552490234375,0.014320611953735352
55.29671860911185,88.0317382933572,90.76380756907801,54.585289001464844,100.69757080078125,90.76381,1.4524426460266113,-0.12323862314224243,402.3236129818918,1510.7711181640625,0.01607489585876465
55.29671860911185,88.0317382933572,90.76380756907801,54.585289001464844,100.69757080078125,90.76381,1.5070346593856812,-0.13872790336608887,402.3236129818918,1486.9000244140625,0.016924142837524414
55.29684830986662,88.04284669226035,90.77168054057826,54.585289001464844,100.69757080078125,90.771675,1.5680153369903564,-0.17795303463935852,401.62089728038296,1463.3843994140625,0.017705440521240234
55.29684830986662,88.04284669226035,90.77168054057826,54.585289001464844,100.69757080078125,90.771675,1.6404920816421509,-0.22637096047401428,401.62089728038296,1443.1925048828125,0.013948917388916016
55.29684830986662,88.04284669226035,90.77168054057826,54.585289001464844,100.69757080078125,90.771675,1.703872561454773,-0.2231062650680542,401.62089728038296,1425.09228515625,0.013321876525878906
55.29689408605918,88.0467529417947,90.77559078904429,54.585289001464844,100.69757080078125,90.77559,1.7163093090057373,-0.17886348068714142,401.3739357441843,1406.1751708984375,0.016216039657592773
55.29689408605918,88.0467529417947,90.77559078904429,54.585289001464844,100.69757080078125,90.77559,1.780138373374939,-0.14524774253368378,401.3739357441843,1388.02978515625,0.015486717224121094
55.29691697412636,88.04858399555087,90.77680418705071,54.585289001464844,100.69757080078125,90.7768,1.8035919666290283,-0.07653620094060898,401.25820392591646,1371.733642578125,0.014637470245361328
55.29691697412636,88.04858399555087,90.77680418705071,54.585289001464844,100.69757080078125,90.7768,1.793882131576538,-0.0707574114203453,401.25820392591646,1352.3065185546875,0.014485836029052734
55.296985638386104,88.05456544226035,90.7780608497198,54.585289001464844,100.69757080078125,90.77805,1.8016512393951416,-0.05413740500807762,400.88024149648277,1333.6463623046875,0.015407323837280273
55.296985638386104,88.05456544226035,90.7780608497198,54.585289001464844,100.69757080078125,90.77805,1.8538621664047241,-0.043137822300195694,400.88024149648277,1318.8543701171875,0.016655921936035156
55.296985638386104,88.05456544226035,90.7780608497198,54.585289001464844,100.69757080078125,90.77805,1.9068779945373535,0.009699810296297073,400.88024149648277,1308.296875,0.013658523559570312
55.29705430386821,88.060424819123,90.78422386600613,54.585289001464844,100.69757080078125,90.784225,1.9437249898910522,0.052691832184791565,400.5101710186166,1300.9241943359375,0.014053821563720703
