x,y,theta,x_d,y_d,theta_d,v,w,state_cost,min_Traj_cost,t_mppi
-1.944052007537417e-06,6.84099153997874e-06,0.0002658074555383517,0.91168535,-4.772481,0.00026580744,0.016312549,-0.006775576,59.01953393195075,352.28406,0.14365220069885254
-1.9769195565948194e-06,6.841438679229062e-06,0.00026582758528390647,0.91168535,-4.772481,0.00026582758,0.05698436,-0.06048306,59.01953409244521,350.16327,0.021995067596435547
-1.9769195565948194e-06,6.841438679229062e-06,0.00026582758528390647,0.91168535,-4.772481,0.00026582758,0.09967078,-0.05899547,59.01953409244521,347.3976,0.024426698684692383
0.00032260412511034287,9.373190056120384e-06,-0.008406107652319974,0.91168535,-4.772481,-0.008406107,0.1296455,-0.09819617,59.0181151874853,344.082,0.02258610725402832
0.0012262384978989297,1.3752463697067627e-05,-0.03785433617230714,0.91168535,-4.772481,-0.037854336,0.1971513,-0.13595757,59.0141040356214,340.10522,0.02340102195739746
0.004695750610559761,-7.504164009773011e-05,-0.16099416103840786,0.91168535,-4.772481,-0.16099416,0.22029874,-0.23031285,58.996221057626975,335.1558,0.019389867782592773
0.004695750610559761,-7.504164009773011e-05,-0.16099416103840786,0.91168535,-4.772481,-0.16099416,0.20782492,-0.30007553,58.996221057626975,330.76648,0.02549600601196289
0.01362235742574087,-0.0004320553157370554,-0.5256039095224566,0.91168535,-4.772481,-0.5256039,0.22538699,-0.26268747,58.94741981855886,325.15622,0.023632287979125977
0.01362235742574087,-0.0004320553157370554,-0.5256039095224566,0.91168535,-4.772481,-0.5256039,0.26442826,-0.27161458,58.94741981855886,319.12753,0.01842951774597168
0.01362235742574087,-0.0004320553157370554,-0.5256039095224566,0.91168535,-4.772481,-0.5256039,0.27839124,-0.3296915,58.94741981855886,313.24127,0.01379537582397461
0.025865015556222292,-0.000757766540920093,-1.6099764642927432,0.91168535,-4.772481,-1.6099763,0.24799533,-0.36574203,58.88504985015006,305.72464,0.0195767879486084
0.025865015556222292,-0.000757766540920093,-1.6099764642927432,0.91168535,-4.772481,-1.6099763,0.28019294,-0.40210557,58.88504985015006,298.77512,0.021031618118286133
0.025865015556222292,-0.000757766540920093,-1.6099764642927432,0.91168535,-4.772481,-1.6099763,0.259885,-0.38541543,58.88504985015006,292.45642,0.020368099212646484
0.04087111348623498,-0.0012942250563949458,-3.0953249500590565,0.91168535,-4.772481,-3.0953248,0.18208908,-0.48788735,58.80635083608951,283.9381,0.018239259719848633
0.04087111348623498,-0.0012942250563949458,-3.0953249500590565,0.91168535,-4.772481,-3.0953248,0.29468554,-0.5524499,58.80635083608951,277.40262,0.0177767276763916
0.05608806445739587,-0.0006971890108113326,-5.0493495096450145,0.91168535,-4.772481,-5.04935,0.23245968,-0.5299344,58.754917781006306,267.61682,0.014263153076171875
0.05608806445739587,-0.0006971890108113326,-5.0493495096450145,0.91168535,-4.772481,-5.04935,0.27278978,-0.52819747,58.754917781006306,261.6151,0.014739036560058594
0.05608806445739587,-0.0006971890108113326,-5.0493495096450145,0.91168535,-4.772481,-5.04935,0.26800242,-0.5779295,58.754917781006306,254.41434,0.021854877471923828
0.06970575829048842,0.001722595167695434,-7.128807703967461,0.91168535,-4.772481,-7.128807,0.24743395,-0.6064183,58.75487314854778,243.92834,0.01795649528503418
0.07476780445235412,0.0024814723801304013,-7.9629141674525,0.91168535,-4.772481,-7.962914,0.24860545,-0.61944973,58.75174312276701,236.6203,0.01609325408935547
0.07476780445235412,0.0024814723801304013,-7.9629141674525,0.91168535,-4.772481,-7.962914,0.27899325,-0.6114369,58.75174312276701,230.93138,0.02324366569519043
0.08475432462691958,0.0045128576583728895,-9.937299886079233,0.91168535,-4.772481,-9.937301,0.26404724,-0.6479383,58.75871223789589,221.9751,0.018561363220214844
0.08475432462691958,0.0045128576583728895,-9.937299886079233,0.91168535,-4.772481,-9.937301,0.2800196,-0.72973347,58.75871223789589,216.13971,0.019817352294921875
0.09458283578873414,0.007049650139265238,-11.946460791462334,0.91168535,-4.772481,-11.946461,0.26024827,-0.7425748,58.778923531369315,207.64755,0.01783895492553711
0.09458283578873414,0.007049650139265238,-11.946460791462334,0.91168535,-4.772481,-11.946461,0.30098277,-0.7889309,58.778923531369315,200.65317,0.019626855850219727
0.10849455379623792,0.010075231637263456,-14.635399409618028,0.91168535,-4.772481,-14.6354,0.31870446,-0.79080456,58.79489805482417,189.95634,0.015554189682006836
0.10849455379623792,0.010075231637263456,-14.635399409618028,0.91168535,-4.772481,-14.6354,0.3498756,-0.79830074,58.79489805482417,183.17061,0.02049422264099121
0.10849455379623792,0.010075231637263456,-14.635399409618028,0.91168535,-4.772481,-14.6354,0.3636563,-0.8904073,58.79489805482417,177.81529,0.017785072326660156
0.12097337529781614,0.011939946087125026,-16.91877886275901,0.91168535,-4.772481,-16.918777,0.45570752,-0.95073706,58.78977218568658,168.15735,0.016248703002929688
0.1254534868077995,0.011857781963503018,-17.4729426586158,0.91168535,-4.772481,-17.472942,0.4897163,-0.96387476,58.77014445326593,163.027,0.01841425895690918
0.1254534868077995,0.011857781963503018,-17.4729426586158,0.91168535,-4.772481,-17.472942,0.52637887,-0.97883356,58.77014445326593,158.19556,0.016893625259399414
0.1350899985750248,0.010989014459924175,-18.45421147326749,0.91168535,-4.772481,-18.454212,0.5421206,-1.0019413,58.711713443020685,152.09569,0.0155029296875
0.1350899985750248,0.010989014459924175,-18.45421147326749,0.91168535,-4.772481,-18.454212,0.6272426,-0.9905125,58.711713443020685,147.39233,0.019345998764038086
0.1350899985750248,0.010989014459924175,-18.45421147326749,0.91168535,-4.772481,-18.454212,0.66749066,-1.0200294,58.711713443020685,143.0784,0.01761913299560547
0.14651224366230237,0.008678359227890583,-19.14771135601351,0.91168535,-4.772481,-19.14771,0.7157304,-0.9955612,58.612435898325565,138.48943,0.018692970275878906
0.14651224366230237,0.008678359227890583,-19.14771135601351,0.91168535,-4.772481,-19.14771,0.7569769,-1.0758221,58.612435898325565,133.837,0.020012378692626953
0.16807081734699447,0.0025135591817495627,-20.037219726520345,0.91168535,-4.772481,-20.03722,0.76157415,-1.1253624,58.383838180660995,128.09862,0.017955541610717773
0.16807081734699447,0.0025135591817495627,-20.037219726520345,0.91168535,-4.772481,-20.03722,0.8115861,-1.1344595,58.383838180660995,124.83472,0.022959470748901367
0.19667206352244107,-0.008445905572125743,-21.27270367038363,0.91168535,-4.772481,-21.272703,0.8604726,-1.16339,58.01818510142632,119.52745,0.027666568756103516
0.20760687289411697,-0.012755481367734797,-22.003644531598944,0.91168535,-4.772481,-22.003643,0.8882126,-1.1895561,57.87678293697909,115.61426,0.022821426391601562
0.2308855276465031,-0.022362526170613628,-23.747695029104136,0.91168535,-4.772481,-23.747694,0.97773254,-1.2257679,57.567783936183055,110.86752,0.02485060691833496
0.2308855276465031,-0.022362526170613628,-23.747695029104136,0.91168535,-4.772481,-23.747694,1.0113922,-1.2339451,57.567783936183055,108.41263,0.01679682731628418
0.2551708306012283,-0.03272033449666975,-25.551555896516284,0.91168535,-4.772481,-25.551556,1.08521,-1.2543912,57.240855355565394,104.50955,0.013126611709594727
0.2551708306012283,-0.03272033449666975,-25.551555896516284,0.91168535,-4.772481,-25.551556,1.1207136,-1.2623945,57.240855355565394,103.10499,0.018838882446289062
0.2551708306012283,-0.03272033449666975,-25.551555896516284,0.91168535,-4.772481,-25.551556,1.1687447,-1.2911948,57.240855355565394,101.934074,0.018152475357055664
0.2946437222970493,-0.05037720613708077,-27.6455612221496,0.91168535,-4.772481,-27.64556,1.2052205,-1.3185997,56.69751068391473,97.79181,0.0174257755279541
0.2946437222970493,-0.05037720613708077,-27.6455612221496,0.91168535,-4.772481,-27.64556,1.2370503,-1.3242317,56.69751068391473,97.1513,0.017627716064453125
0.32453210035185814,-0.06525292559732082,-28.542285029855833,0.91168535,-4.772481,-28.542286,1.2490188,-1.3356856,56.25686186861892,94.72705,0.01691269874572754
0.340351474987935,-0.07365680111544365,-28.964872987345302,0.91168535,-4.772481,-28.96487,1.2954062,-1.3514075,56.013427284652735,92.9982,0.02235579490661621
0.3565343089790334,-0.0823714896622895,-29.44414119321652,0.91168535,-4.772481,-29.44414,1.3308876,-1.358834,55.763298907759044,91.43417,0.017617225646972656
0.38970605502233774,-0.10040129722606926,-30.298600872590814,0.91168535,-4.772481,-30.2986,1.3773463,-1.36183,55.251977001726566,89.542175,0.01958942413330078
0.38970605502233774,-0.10040129722606926,-30.298600872590814,0.91168535,-4.772481,-30.2986,1.4266169,-1.3637469,55.251977001726566,88.8663,0.015712976455688477
0.38970605502233774,-0.10040129722606926,-30.298600872590814,0.91168535,-4.772481,-30.2986,1.4564319,-1.357095,55.251977001726566,88.436005,0.016855955123901367
0.4232389942478713,-0.11964164235064585,-30.50918029710074,0.91168535,-4.772481,-30.50918,1.4721156,-1.3647574,54.718733998238044,87.111115,0.01387476921081543
0.4232389942478713,-0.11964164235064585,-30.50918029710074,0.91168535,-4.772481,-30.50918,1.49481,-1.3548912,54.718733998238044,86.66504,0.012856483459472656
0.4232389942478713,-0.11964164235064585,-30.50918029710074,0.91168535,-4.772481,-30.50918,1.5349456,-1.3433641,54.718733998238044,86.29913,0.014630794525146484
0.47785686604077354,-0.15194571826274414,-30.60860338288907,0.91168535,-4.772481,-30.608604,1.5693544,-1.3646283,53.84388278645011,84.64927,0.017822265625
0.47785686604077354,-0.15194571826274414,-30.60860338288907,0.91168535,-4.772481,-30.608604,1.5632768,-1.3621066,53.84388278645011,84.40341,0.01627349853515625
0.47785686604077354,-0.15194571826274414,-30.60860338288907,0.91168535,-4.772481,-30.608604,1.6156294,-1.3741907,53.84388278645011,83.75831,0.014999866485595703
0.5387003690818011,-0.18942758697687032,-31.36373259827119,0.91168535,-4.772481,-31.363733,1.6711464,-1.3991109,52.85874014216712,81.38957,0.019308090209960938
0.5596304950147636,-0.20241421915779853,-31.725322459592014,0.91168535,-4.772481,-31.725323,1.6764212,-1.4012694,52.523631693873895,80.64343,0.014790058135986328
0.5596304950147636,-0.20241421915779853,-31.725322459592014,0.91168535,-4.772481,-31.725323,1.6990325,-1.4165436,52.523631693873895,80.59446,0.023740053176879883
0.6024723497342167,-0.2292431813818658,-31.975437350827125,0.91168535,-4.772481,-31.975437,1.7370092,-1.388333,51.84155558358617,79.87813,0.016932964324951172
0.6024723497342167,-0.2292431813818658,-31.975437350827125,0.91168535,-4.772481,-31.975437,1.7390214,-1.3872201,51.84155558358617,79.81285,0.014057636260986328
0.6024723497342167,-0.2292431813818658,-31.975437350827125,0.91168535,-4.772481,-31.975437,1.7613347,-1.3666569,51.84155558358617,79.89922,0.017746448516845703
0.6692812146933329,-0.27103692541285185,-32.12072732285557,0.91168535,-4.772481,-32.120728,1.7071493,-1.417672,50.80439550527226,78.94495,0.016228675842285156
0.6692812146933329,-0.27103692541285185,-32.12072732285557,0.91168535,-4.772481,-32.120728,1.7176027,-1.3990536,50.80439550527226,78.82594,0.01346445083618164
0.6692812146933329,-0.27103692541285185,-32.12072732285557,0.91168535,-4.772481,-32.120728,1.7565507,-1.3883709,50.80439550527226,78.913864,0.0170595645904541
0.739042656219562,-0.31488411441889563,-32.39568007554273,0.91168535,-4.772481,-32.395676,1.7677811,-1.3818702,49.74993794539354,78.12031,0.011887550354003906
0.7622276679504958,-0.3293086203816384,-32.55798796825626,0.91168535,-4.772481,-32.557987,1.7843331,-1.4091188,49.41029519739795,77.64071,0.018919944763183594
0.7622276679504958,-0.3293086203816384,-32.55798796825626,0.91168535,-4.772481,-32.557987,1.8071462,-1.376261,49.41029519739795,77.71277,0.02308964729309082
0.8100919977118347,-0.3593867639322299,-33.01121104992311,0.91168535,-4.772481,-33.01121,1.8101418,-1.3742437,48.71430408308885,76.62825,0.020557165145874023
0.8100919977118347,-0.3593867639322299,-33.01121104992311,0.91168535,-4.772481,-33.01121,1.78105,-1.3726671,48.71430408308885,76.41056,0.02274918556213379
0.8597413606802254,-0.39098979446726373,-33.962577235150995,0.91168535,-4.772481,-33.962574,1.7994643,-1.404467,48.00040763063805,74.42617,0.0172274112701416
0.8597413606802254,-0.39098979446726373,-33.962577235150995,0.91168535,-4.772481,-33.962574,1.8154459,-1.3797485,48.00040763063805,74.53831,0.016237258911132812
0.8597413606802254,-0.39098979446726373,-33.962577235150995,0.91168535,-4.772481,-33.962574,1.8204448,-1.3805028,48.00040763063805,75.258766,0.01526188850402832
0.9344130868283579,-0.43912607194530506,-35.4055323812947,0.91168535,-4.772481,-35.405533,1.8181095,-1.3600088,46.94620294088089,72.901344,0.016361474990844727
0.9344130868283579,-0.43912607194530506,-35.4055323812947,0.91168535,-4.772481,-35.405533,1.771303,-1.3966299,46.94620294088089,72.83314,0.01580071449279785
0.9839994251522193,-0.4724185010563099,-36.35862347675373,0.91168535,-4.772481,-36.358624,1.7760484,-1.3785307,46.239416291793546,71.70076,0.015420675277709961
1.0093109693356692,-0.4896254223376035,-37.005607927778584,0.91168535,-4.772481,-37.005604,1.8107158,-1.3997264,45.880955896087116,70.37906,0.012532711029052734
1.0351137840987679,-0.5072722154406022,-37.81989753743133,0.91168535,-4.772481,-37.819897,1.8055083,-1.3980545,45.51810063342581,69.275246,0.02178955078125
1.0351137840987679,-0.5072722154406022,-37.81989753743133,0.91168535,-4.772481,-37.819897,1.7978506,-1.3927282,45.51810063342581,69.87046,0.0225374698638916
1.0873536906097965,-0.5433119464582142,-39.76573426006689,0.91168535,-4.772481,-39.76573,1.7810564,-1.3984888,44.7918248781855,67.11107,0.015572309494018555
1.0873536906097965,-0.5433119464582142,-39.76573426006689,0.91168535,-4.772481,-39.76573,1.7889119,-1.3814647,44.7918248781855,67.541595,0.014984369277954102
1.1388484284654312,-0.5806736239404632,-42.17840738660728,0.91168535,-4.772481,-42.178406,1.783526,-1.3877947,44.05712961760846,64.6684,0.01358342170715332
1.1388484284654312,-0.5806736239404632,-42.17840738660728,0.91168535,-4.772481,-42.178406,1.7750807,-1.3636047,44.05712961760846,65.05129,0.0216825008392334
1.1388484284654312,-0.5806736239404632,-42.17840738660728,0.91168535,-4.772481,-42.178406,1.7938601,-1.3713555,44.05712961760846,65.27554,0.01703047752380371
1.2159886934998938,-0.6411575527067043,-46.87010616111115,0.91168535,-4.772481,-46.870106,1.7682916,-1.3935488,42.90108415127686,60.10789,0.015562057495117188
1.2159886934998938,-0.6411575527067043,-46.87010616111115,0.91168535,-4.772481,-46.870106,1.7749958,-1.3816063,42.90108415127686,60.058292,0.01372838020324707
1.2159886934998938,-0.6411575527067043,-46.87010616111115,0.91168535,-4.772481,-46.870106,1.7843775,-1.3687967,42.90108415127686,60.4369,0.014773368835449219
1.2913597305855269,-0.7087666322505701,-52.64070100908482,0.91168535,-4.772481,-52.6407,1.7903249,-1.351227,41.644817031407754,55.48144,0.017579317092895508
1.2913597305855269,-0.7087666322505701,-52.64070100908482,0.91168535,-4.772481,-52.6407,1.7985363,-1.3491384,41.644817031407754,55.513214,0.011897087097167969
1.2913597305855269,-0.7087666322505701,-52.64070100908482,0.91168535,-4.772481,-52.6407,1.8061802,-1.3476546,41.644817031407754,55.372833,0.013549566268920898
