x,y,theta,x_d,y_d,theta_d,v,w,state_cost,min_Traj_cost,t_mppi
-4.453350067837164,28.04846192104742,122.92362668145692,8.89791488647461,21.76382064819336,122.92362,-0.13013631105422974,-0.005877186544239521,3266.294877130417,19417.931640625,0.10213685035705566
-4.453350067837164,28.04846192104742,122.92362661497519,8.89791488647461,21.76382064819336,122.92362,-0.17323294281959534,-0.04412486031651497,3266.294877130417,19230.904296875,0.016218185424804688
-4.453350067837164,28.04846192104742,122.92362685846516,8.89791488647461,21.76382064819336,122.92362,-0.29423120617866516,-0.10508732497692108,3266.294877130417,19001.626953125,0.016768932342529297
-4.453350067837164,28.04846192104742,122.92362685846516,8.89791488647461,21.76382064819336,122.92362,-0.38982895016670227,-0.06984630972146988,3266.294877130417,18806.154296875,0.015049219131469727
-4.453350067837164,28.04846192104742,122.92362741848369,8.89791488647461,21.76382064819336,122.92362,-0.3796248733997345,-0.07475434243679047,3266.294877130417,18633.814453125,0.012859344482421875
-4.453350067837164,28.04846192104742,122.92362741848369,8.89791488647461,21.76382064819336,122.92362,-0.36902591586112976,-0.0891149640083313,3266.294877130417,18463.03515625,0.01797342300415039
-4.453350067837164,28.04846192104742,122.92362741848369,8.89791488647461,21.76382064819336,122.92362,-0.390052855014801,-0.10658556967973709,3266.294877130417,18252.67578125,0.012831449508666992
-4.453350067837164,28.04846192104742,122.92362741848369,8.89791488647461,21.76382064819336,122.92362,-0.424956738948822,-0.06713005900382996,3266.294877130417,18079.44921875,0.015072345733642578
-4.453350067837164,28.04846192104742,122.92362726163356,8.89791488647461,21.76382064819336,122.92362,-0.42435723543167114,0.011691175401210785,3266.294877130417,17898.830078125,0.013852834701538086
-4.453350067837164,28.04846192104742,122.92362726163356,8.89791488647461,21.76382064819336,122.92362,-0.4533463716506958,-0.016370467841625214,3266.294877130417,17708.318359375,0.014558792114257812
-4.453350067837164,28.04846192104742,122.92362726163356,8.89791488647461,21.76382064819336,122.92362,-0.4943321943283081,0.06601624190807343,3266.294877130417,17537.9296875,0.014561891555786133
-4.453350067837164,28.04846192104742,122.92362736314631,8.89791488647461,21.76382064819336,122.92362,-0.5564010739326477,0.07014597207307816,3266.294877130417,17370.318359375,0.01370692253112793
-4.453350067837164,28.04846192104742,122.92362736314631,8.89791488647461,21.76382064819336,122.92362,-0.567306399345398,0.0671447217464447,3266.294877130417,17160.80078125,0.015353679656982422
-4.453350067837164,28.04846192104742,122.92362749407798,8.89791488647461,21.76382064819336,122.92362,-0.6496540307998657,0.13929980993270874,3266.294877130417,16980.59375,0.012478351593017578
-4.453350067837164,28.04846192104742,122.92362776599789,8.89791488647461,21.76382064819336,122.92362,-0.6196749210357666,0.14274965226650238,3266.294877130417,16855.091796875,0.013870954513549805
-4.453350067837164,28.04846192104742,122.92362776599789,8.89791488647461,21.76382064819336,122.92362,-0.6604384779930115,0.19307930767536163,3266.294877130417,16766.568359375,0.014854192733764648
-4.453350067837164,28.04846192104742,122.92362776599789,8.89791488647461,21.76382064819336,122.92362,-0.6129869222640991,0.287503719329834,3266.294877130417,16623.154296875,0.011824846267700195
-4.453350067837164,28.04846192104742,122.92362776599789,8.89791488647461,21.76382064819336,122.92362,-0.6472855806350708,0.276519775390625,3266.294877130417,16534.306640625,0.016170263290405273
-4.453350067837164,28.04846192104742,122.92362776599789,8.89791488647461,21.76382064819336,122.92362,-0.6480908989906311,0.30034729838371277,3266.294877130417,16414.279296875,0.014305830001831055
-4.453350067837164,28.04846192104742,122.92362728652095,8.89791488647461,21.76382064819336,122.92362,-0.6481696367263794,0.2972264289855957,3266.294877130417,16430.08984375,0.013651847839355469
